======== Checking equivalence of automata =======
Automata directory:   ./tests/aut_timbuk_smaller/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
     A0057;     A0059;    2.0000;    0.0000;    1.0000;         0;        ok;
     A0057;     A0060;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0062;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0063;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0064;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0065;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0070;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0057;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0057;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0053;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0054;    2.0000;    0.0000;    1.0000;         0;        ok;
     A0058;     A0055;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0056;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0058;     A0057;    2.0000;    4.0000;    1.0000;         0;        ok;
     A0058;     A0058;    6.0000;    6.0000;   11.0000;         1;        ok;
     A0058;     A0059;    3.0000;    1.0000;    1.0000;         0;        ok;
     A0058;     A0060;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0062;    2.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0063;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0064;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0065;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0070;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0058;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0058;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0053;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0054;    0.0000;    0.0000;    1.0000;         0;        ok;
     A0059;     A0055;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0056;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0059;     A0057;    0.0000;    2.0000;    1.0000;         0;        ok;
     A0059;     A0058;    1.0000;    3.0000;    1.0000;         0;        ok;
     A0059;     A0059;    4.0000;    4.0000;   11.0000;         1;        ok;
     A0059;     A0060;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0062;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0063;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0064;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0065;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0070;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0059;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0059;     A0089;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0053;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0060;     A0054;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0055;    0.0000;    2.0000;    1.0000;         0;        ok;
     A0060;     A0056;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0060;     A0057;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0060;     A0058;    0.0000;    2.0000;    0.0000;         0;        ok;
     A0060;     A0059;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0060;    6.0000;    6.0000;    5.0000;         1;        ok;
     A0060;     A0062;    6.0000;    4.0000;    1.0000;         0;        ok;
     A0060;     A0063;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0064;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0065;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0070;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0060;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0060;     A0088;    0.0000;    0.0000;    0.0000;         0;        ok;
