======== Checking equivalence of automata =======
Automata directory:   ../automata-benchmarks/nta/artmc/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
 A0054.tmb;  A693.tmb;    0.1182;    0.1228;    0.1360;         0;        ok;
 A0054.tmb;  A694.tmb;    0.1192;    0.1250;    0.1381;         0;        ok;
 A0054.tmb;  A695.tmb;    0.1169;    0.1232;    0.1354;         0;        ok;
 A0054.tmb;  A700.tmb;    0.1183;    0.1243;    0.1366;         0;        ok;
 A0054.tmb;  A701.tmb;    0.1208;    0.1256;    0.1381;         0;        ok;
 A0054.tmb;  A703.tmb;    0.1196;    0.1241;    0.1409;         0;        ok;
 A0054.tmb;  A723.tmb;    0.1032;    0.1070;    0.1196;         0;        ok;
 A0054.tmb;  A728.tmb;    0.1251;    0.1478;    0.1436;         0;        ok;
 A0054.tmb;  A756.tmb;    0.0966;    0.1005;    0.1131;         0;        ok;
 A0054.tmb;  A837.tmb;    0.1414;    0.1616;    0.1588;         0;        ok;
 A0054.tmb;  A881.tmb;    0.1640;    0.1866;    0.1987;         0;        ok;
 A0054.tmb;  A980.tmb;    0.2257;    0.2658;    0.2557;         0;        ok;
 A0054.tmb;   AF1.tmb;    0.0031;    0.0030;    0.0039;         0;        ok;
 A0054.tmb;   AF2.tmb;    0.0031;    0.0030;    0.0038;         0;        ok;
 A0055.tmb; A0053.tmb;    0.0071;    0.0119;    0.0082;         0;        ok;
 A0055.tmb; A0054.tmb;    0.0055;    0.0056;    0.0066;         0;        ok;
 A0055.tmb; A0055.tmb;    0.0205;    0.0205;    0.0302;         1;        ok;
 A0055.tmb; A0056.tmb;    0.0054;    0.0063;    0.0067;         0;        ok;
 A0055.tmb; A0057.tmb;    0.0053;    0.0099;    0.0101;         0;        ok;
 A0055.tmb; A0058.tmb;    0.0057;    0.0073;    0.0068;         0;        ok;
 A0055.tmb; A0059.tmb;    0.0055;    0.0090;    0.0101;         0;        ok;
 A0055.tmb; A0060.tmb;    0.0189;    0.0065;    0.0100;         0;        ok;
 A0055.tmb; A0062.tmb;    0.0133;    0.0068;    0.0075;         0;        ok;
 A0055.tmb; A0063.tmb;    0.0100;    0.0103;    0.0094;         0;        ok;
 A0055.tmb; A0064.tmb;    0.0079;    0.0114;    0.0119;         0;        ok;
 A0055.tmb; A0065.tmb;    0.0101;    0.0089;    0.0116;         0;        ok;
 A0055.tmb; A0070.tmb;    0.0086;    0.0363;    0.0102;         0;        ok;
 A0055.tmb; A0080.tmb;    0.0095;    0.0105;    0.0111;         0;        ok;
 A0055.tmb; A0082.tmb;    0.0099;    0.0111;    0.0114;         0;        ok;
 A0055.tmb; A0083.tmb;    0.0095;    0.0126;    0.0133;         0;        ok;
 A0055.tmb; A0086.tmb;    0.0161;    0.0164;    0.0179;         0;        ok;
 A0055.tmb; A0087.tmb;    0.0117;    0.0210;    0.0145;         0;        ok;
 A0055.tmb; A0088.tmb;    0.0124;    0.0148;    0.0145;         0;        ok;
 A0055.tmb; A0089.tmb;    0.0123;    0.0131;    0.0144;         0;        ok;
 A0055.tmb; A0111.tmb;    0.0195;    0.0207;    0.0221;         0;        ok;
 A0055.tmb; A0117.tmb;    0.0221;    0.0230;    0.0250;         0;        ok;
 A0055.tmb; A0120.tmb;    0.0154;    0.0164;    0.0182;         0;        ok;
 A0055.tmb; A0126.tmb;    0.0150;    0.0150;    0.0165;         0;        ok;
 A0055.tmb; A0130.tmb;    0.0168;    0.0178;    0.0204;         0;        ok;
 A0055.tmb; A0172.tmb;    0.0161;    0.0627;    0.0201;         0;        ok;
 A0055.tmb; A0177.tmb;    0.0197;    0.0213;    0.0233;         0;        ok;
 A0055.tmb; A0246.tmb;    0.0309;    0.0393;    0.0361;         0;        ok;
 A0055.tmb; A0310.tmb;    0.0354;    0.0483;    0.0419;         0;        ok;
 A0055.tmb; A0312.tmb;    0.0353;    0.2022;    0.0422;         0;        ok;
 A0055.tmb; A0348.tmb;    0.0388;    0.1713;    0.0463;         0;        ok;
 A0055.tmb; A0369.tmb;    0.0458;    0.0614;    0.0513;         0;        ok;
 A0055.tmb; A0483.tmb;    0.0599;    0.0828;    0.0688;         0;        ok;
 A0055.tmb; A1003.tmb;    0.2256;    0.2704;    0.2562;         0;        ok;
